period,since,until,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,effective_status,creative_id,video_id,ig_media_id,conversion_domain,spend_zar,impressions,reach,frequency,cpm_zar,outbound_clicks,outbound_ctr_pct,cost_per_outbound_click_zar,landing_page_views,lpv_per_outbound_click,add_to_cart,atc_per_lpv,initiate_checkout,ic_per_atc,website_purchases,purchase_per_ic,purchase_per_lpv,purchase_value_zar,cpa_zar,attributed_roas,video_plays,thruplays,p25,p50,p75,p95,p100,avg_play_time_s,thruplay_per_play,p25_per_play,p100_per_play,outbound_click_per_play,saves,comments,reactions,ig_follows,source
L90,2026-06-08,2026-09-05,120247752562960393,PASTRY_TEST_W1_5_HAND_CREAMS_BY_NEED_18088164878137902,120247751713780393,,120247750787550393,,CAMPAIGN_PAUSED,2000824997974370,1393923599331521,18109345202471107,,257.57,4307,3398,1.26751,59.8,121,2.809,2.13,107,0.884,25,0.234,9,0.36,2,0.222,0.0187,690.0,128.78,2.68,4092,488,690,510,401,317,281,6,0.119,0.169,0.069,0.0296,4,1,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120246229373460393,5 years of Pastry Skincar,120246229373450393,,120243641897420393,,CAMPAIGN_PAUSED,1016327727870773,997715983092345,18124521952640426,,4036.23,62338,27371,2.27752,64.75,1771,2.841,2.28,1649,0.931,927,0.562,355,0.383,108,0.304,0.0655,92783.5,37.37,22.99,32710,5836,14950,10612,7938,6098,5846,5,0.178,0.457,0.179,0.0541,9,10,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120246229373440393,Looks like there’s a Pastry S,120246229373450393,,120243641897420393,,CAMPAIGN_PAUSED,1011306704837234,1672595620672869,18109298293942058,,989.89,12408,8161,1.520402,79.78,404,3.256,2.45,385,0.953,210,0.545,102,0.486,33,0.324,0.0857,27743.75,30.0,28.03,2564,299,999,646,401,288,279,6,0.117,0.39,0.109,0.1576,2,3,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120246229373430393,"A trip for stretch marks,",120246229373450393,,120243641897420393,,CAMPAIGN_PAUSED,1661405598251187,983231577847209,18585152830028876,,279.08,2756,2281,1.208242,101.26,130,4.717,2.15,131,1.008,80,0.611,28,0.35,13,0.464,0.0992,13468.5,21.47,48.26,2480,509,438,343,287,214,177,16,0.205,0.177,0.071,0.0524,15,1,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120246229373470393,Anti-Pigment Hand Cream,120246229373450393,,120243641897420393,,CAMPAIGN_PAUSED,1542319103969645,999896326092090,17892363399551598,,638.87,4606,3506,1.313748,138.7,166,3.604,3.85,136,0.819,81,0.596,33,0.407,10,0.303,0.0735,6257.75,63.89,9.8,3924,721,756,489,368,277,257,11,0.184,0.193,0.065,0.0423,3,6,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120243642260550393,The Pastry Skincare Brightening Oil,120243641897430393,,120243641897420393,,CAMPAIGN_PAUSED,3510751079075102,1641367773745950,18115459114826723,,368.46,4970,3629,1.369523,74.14,92,1.851,4.0,82,0.891,12,0.146,7,0.583,1,0.143,0.0122,385.0,368.46,1.04,4599,491,504,343,205,150,147,7,0.107,0.11,0.032,0.02,6,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120243642257330393,Salicylic Acid + Vitamin C,120243641897430393,,120243641897420393,,CAMPAIGN_PAUSED,1487817019559391,25861228210220968,18088093730346995,,12638.23,205257,99324,2.06654,61.57,2674,1.303,4.73,2294,0.858,841,0.367,283,0.337,64,0.226,0.0279,52885.75,197.47,4.18,183679,16100,21459,11526,8416,6564,5889,6,0.088,0.117,0.032,0.0146,428,31,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120243641897440393,A trip for stretch marks,120243641897430393,,120243641897420393,,CAMPAIGN_PAUSED,1052941484078554,1689150382402402,18080572940228591,,2521.84,38912,21895,1.777209,64.81,954,2.452,2.64,674,0.706,224,0.332,59,0.263,22,0.373,0.0326,26332.75,114.63,10.44,30351,4502,3744,2659,2126,1670,1323,12,0.148,0.123,0.044,0.0314,124,2,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120243642264470393,It’s the long weekend,120243641897430393,,120243641897420393,,CAMPAIGN_PAUSED,1014884021106011,1921319731776573,18104764099783085,,2189.27,40702,24256,1.678018,53.79,869,2.135,2.52,724,0.833,196,0.271,83,0.423,19,0.229,0.0262,19056.5,115.22,8.7,14441,3699,5422,4464,3391,2950,2925,9,0.256,0.375,0.203,0.0602,7,3,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239425444650393,160K_Trust,120239424940600393,,120239424940590393,,CAMPAIGN_PAUSED,760239677131862,,18106524350510957,,181.83,3464,2794,1.2398,52.49,29,0.837,6.27,23,0.793,9,0.391,2,0.222,1,0.5,0.0435,545.0,181.83,3.0,0,0,0,0,0,0,0,,,,,,1,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120243587895060393,Ingredient_Science,120243587895120393,,120243587895050393,,CAMPAIGN_PAUSED,1509938747279557,,,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239425444640393,Mini_Kit_Entry,120239424940600393,,120239424940590393,,CAMPAIGN_PAUSED,1451951969918331,,17982298493806433,,0.05,2,2,1,25.0,0,0.0,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239425444660393,Dark_Underarms,120239424940600393,,120239424940590393,,CAMPAIGN_PAUSED,1635050247942247,,18109564912759297,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239424940610393,Nobody_Talks_About_It,120239424940600393,,120239424940590393,,CAMPAIGN_PAUSED,1823463661680081,,18092985185039002,,0.15,4,4,1,37.5,0,0.0,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239425444670393,Your_Body_Deserves_Actives,120239424940600393,,120239424940590393,,CAMPAIGN_PAUSED,1635050247942247,,18109564912759297,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120242903364060393,Brand_Story,120242903364040393,,120242903364050393,,CAMPAIGN_PAUSED,3368191686688839,862925869415455,18097443343970863,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239422780760393,Not a single lie ad,120239422623010393,,120239422422250393,,WITH_ISSUES,1483521409561432,1529064368707257,,,7502.36,178970,44123,4.056161,41.92,2479,1.385,3.03,802,0.324,397,0.495,190,0.479,49,0.258,0.0611,43058.0,153.11,5.74,136945,7827,15501,8492,5603,3294,2839,3,0.057,0.113,0.021,0.0181,47,12,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239422422240393,new… Pastry Premium,120239422422230393,,120239422422250393,,WITH_ISSUES,36594101976905126,1520450669559823,,,20989.33,421289,64909,6.490456,49.82,9421,2.236,2.23,8265,0.877,2286,0.277,1004,0.439,258,0.257,0.0312,215113.94,81.35,10.25,83760,7678,6296,4326,3271,2265,1681,7,0.092,0.075,0.02,0.1125,101,10,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120239422499600393,hand cream,120239422422230393,,120239422422250393,,WITH_ISSUES,1006687488994923,,18327470974255215,,3347.69,46264,24947,1.854492,72.36,635,1.373,5.27,935,1.472,328,0.351,145,0.442,47,0.324,0.0503,36851.5,71.23,11.01,0,0,0,0,0,0,0,,,,,,61,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247999500510393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__FIVE_YEARS_EVERGREEN,120247983149820393,,120247983147880393,,PAUSED,1672356397190835,3444115785767368,17951195124249902,,861.76,31720,24327,1.303901,27.17,772,2.434,1.12,627,0.812,116,0.185,33,0.284,6,0.182,0.0096,6157.5,143.63,7.15,30480,4620,11845,8675,6390,4844,4467,4,0.152,0.389,0.147,0.0253,4,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752611270393,PASTRY_TEST_W3_14_UNDERARM_ROUTINE_18326815609264405,120247751718430393,,120247750787550393,,PAUSED,1754580525794575,1211001868769387,17954894079204205,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752594940393,PASTRY_TEST_W3_11_BODY-WASH_SELECTION_18580945912058801,120247751718430393,,120247750787550393,,PAUSED,795955873574185,947375435055153,17948706084037527,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752640290393,PASTRY_TEST_W4_17_ROUGH-BUMP_ROUTINE_18073328642536924,120247751720360393,,120247750787550393,,PAUSED,1297965305546009,1250369430507064,18087857618645491,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752654130393,PASTRY_TEST_W4_19_PIGMENTATION_COMBO_UPGRADE_17856576477655752,120247751720360393,,120247750787550393,,PAUSED,947326541716183,2215771099210119,18213390817354295,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752598620393,PASTRY_TEST_W3_12_BODY-ACNE_SOLUTION_17999035397957060,120247751718430393,,120247750787550393,,PAUSED,1673149103765536,1024884870346149,17894570910595157,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752748990393,PASTRY_TEST_W5_24_DARK-UNDERARM_INGREDIENTS_18102467252120977,120247751722120393,,120247750787550393,,PAUSED,28412527811717756,1065523956033626,18328649092285943,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752783500393,PASTRY_TEST_W6_28_SUNDAY_BRIGHTENING_RESET_17881765914398772,120247751723950393,,120247750787550393,,PAUSED,1785081939314835,4644644882439368,17883648963676850,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752581060393,PASTRY_TEST_W2_9_INNER-THIGH_COMBINATIONS_18105784600883202,120247751716700393,,120247750787550393,,PAUSED,2504456496703261,1765130831287915,18168673036456579,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752645630393,PASTRY_TEST_W4_18_HYALURONIC_HAND_CARE_17895285492330802,120247751720360393,,120247750787550393,,PAUSED,1069211098994928,1354177509656817,17979766230098990,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752800490393,PASTRY_TEST_W6_30_CUSTOMER_RESULTS_18121576474691632,120247751723950393,,120247750787550393,,PAUSED,2851210671894413,1370974308307015,18111725939083523,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752604380393,PASTRY_TEST_W3_13_BODY-SPECIFIC_SERUM_18104046586750753,120247751718430393,,120247750787550393,,PAUSED,1760670345281405,1040029292069207,18101142794223347,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752758250393,PASTRY_TEST_W5_25_BIKINI-LINE_ROUTINE_18187378537374577,120247751722120393,,120247750787550393,,PAUSED,1042744574782765,1362739972731938,18025301141894839,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752775440393,PASTRY_TEST_W6_27_HAND-CARE_ROUTINE_17887834035599760,120247751723950393,,120247750787550393,,PAUSED,938383165957937,1048111064642800,17910359835262891,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752743650393,PASTRY_TEST_W5_23_YOUTHFUL_EVEN-TONED_HAND_ROUTINE_17985939989841013,120247751722120393,,120247750787550393,,PAUSED,2276491979765953,2925957237759333,17904472326308106,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752687590393,PASTRY_TEST_W5_22_ANTI-PIGMENT_HAND_CREAM_17917436073164929,120247751722120393,,120247750787550393,,PAUSED,1381536034157626,1503052235196929,18114829018731601,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752617640393,PASTRY_TEST_W3_15_TOP_FIVE_BEST_SELLERS_18091417490097031,120247751718430393,,120247750787550393,,PAUSED,1738342593737521,1616827743571675,17901773928549544,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752573780393,PASTRY_TEST_W2_8_SIX-WEEK_CUSTOMER_JOURNEY_18126168892676101,120247751716700393,,120247750787550393,,PAUSED,1036641345651931,1356857919885627,18409947541159460,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752676520393,PASTRY_TEST_W5_21_DRY-BRUSHING_ROUTINE_18060148352778028,120247751722120393,,120247750787550393,,PAUSED,2542175119584393,1798106507850856,18335920453251541,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752569710393,PASTRY_TEST_W2_6_INNER-THIGH_ROUTINE_18102207944107795,120247751716700393,,120247750787550393,,PAUSED,1078726171766785,2555843638218482,18362479630212526,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752571330393,PASTRY_TEST_W2_7_KERATOSIS-PILARIS_ROUTINE_18075601187329451,120247751716700393,,120247750787550393,,PAUSED,2101839031212801,1028459383291355,18480202000108225,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752766670393,PASTRY_TEST_W6_26_DEODORANT_REVIEW_18038664887766945,120247751723950393,,120247750787550393,,PAUSED,1019293427658617,1050103224432053,18068169923707846,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752631460393,PASTRY_TEST_W4_16_PRODUCT-PAIRING_TECHNIQUE_17972766057048086,120247751720360393,,120247750787550393,,PAUSED,1533675107938826,1645984360460973,18057307034782080,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752586310393,PASTRY_TEST_W2_10_PREMIUM_BODY-WASH_FAQ_17987903375994481,120247751716700393,,120247750787550393,,PAUSED,1389786629919253,1937680153565157,17948069391039064,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752793360393,PASTRY_TEST_W6_29_NIACINAMIDE_BODY_MIST_18016696415654230,120247751723950393,,120247750787550393,,PAUSED,1764652124674355,2221698178653211,18182829139405350,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120247752659690393,PASTRY_TEST_W4_20_MINI-KIT_VALUE_18110764735959487,120247751720360393,,120247750787550393,,PAUSED,1947244519285771,2900580376962228,18401451904091886,,0.0,0,0,,,0,,,0,,0,,0,,0,,,0.0,,,0,0,0,0,0,0,0,,,,,,,,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120245549305940393,Instagram post: The Pastry Premium Body Wash  has...,120245549294630393,,120245549293410393,,CAMPAIGN_PAUSED,1437229525106020,1043316661542279,17929594761095845,,2654.28,59997,11379,5.272607,44.24,0,0.0,,139,,0,0.0,0,,0,,0.0,0.0,,,56319,2741,4006,1482,853,639,575,3,0.049,0.071,0.01,0.0,14,3,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120245548932590393,Instagram post: We are turning 5 this year and we...,120245548921590393,,120245548921010393,,CAMPAIGN_PAUSED,1771671714201619,1338501304936209,18152857339474502,,2659.39,71339,54060,1.319626,37.28,0,0.0,,203,,0,0.0,0,,0,,0.0,0.0,,,66807,5998,4679,3145,2121,1360,998,7,0.09,0.07,0.015,0.0,44,6,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120245549002900393,"Instagram post: She said it best ✨ Lightweight,...",120245548998560393,,120245548997690393,,CAMPAIGN_PAUSED,2054183895530318,1721080102247841,18327470974255215,,2657.07,62073,47092,1.318122,42.81,0,0.0,,366,,0,0.0,0,,0,,0.0,0.0,,,59210,8395,9068,5443,3836,2919,2706,9,0.142,0.153,0.046,0.0,135,18,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
L90,2026-06-08,2026-09-05,120245548842380393,Instagram post: A power ingredient combo that...,120245548840520393,,120245548839430393,,CAMPAIGN_PAUSED,1518404276410484,1718417109178336,18098153824905713,,2658.38,113866,89586,1.271024,23.35,1,0.001,2658.38,386,386.0,0,0.0,0,,0,,0.0,0.0,,,108350,11135,32680,15134,10742,7102,6255,5,0.103,0.302,0.058,0.0,146,3,,,"ads_get_ad_entities level=ad time_range 2026-06-08..2026-09-05, attribution per ad set (7d click/1d view), captured 2026-09-06 10:35 UTC"
