campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions_primary_mixed,conversions_value_primary_mixed,all_conversions,source
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,lightening deodorant,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,pigmentation deodorant,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,roll on for dark underarms,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,roll on that helps with dark underarms,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,skin brightening deodorant,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,underarm roll for pigmentation,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,which deodorant is best for dark underarms,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132486,Product | Anti-Pigment Deodorant,which roll on is best for dark underarms,NONE,anti pigmentation deodorant,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132526,Product | Anti-Pigment Hand Cream,anti pigment hand cream spf 30,NONE,anti pigment hand cream,PHRASE,PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132726,Product | BHA Body Gel,bha body,NONE,bha body gel,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132726,Product | BHA Body Gel,bha gel,NONE,bha body gel,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,barrier protecting serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,barrier serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,10,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,barrier strengthening serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,barrier support serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,serum for skin barrier repair,NONE,barrier repair serum,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,skin barrier repair serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,skin barrier serum,NONE,barrier repair serum,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body glycolic acid,NONE,glycolic body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body,NONE,glycolic body wash,EXACT,NEAR_EXACT,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body products,NONE,glycolic body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid for body,NONE,glycolic body wash,EXACT,NEAR_EXACT,7,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic body,NONE,glycolic body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic serum body wash,NONE,glycolic body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,10 glycolic acid body wash,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body glycolic acid,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body wash glycolic acid,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body wash with glycolic acid,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,14,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body scrub,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body soap,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash 10,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash near me,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body washes,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid for body,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid for the body,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid wash,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid wash for body,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic body scrub,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,the smoother glycolic acid body wash,NONE,glycolic acid body wash,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,best glycolic acid body wash,ADDED,best glycolic acid body wash,EXACT,EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid shower gel,ADDED,glycolic acid shower gel,EXACT,EXACT,12,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,pastry glycolic body wash,NONE,glycolic acid body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,10 glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body lab glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,bodylab glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid and lactic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid and salicylic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash benefits,NONE,glycolic body wash,PHRASE,PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash clicks,NONE,glycolic body wash,PHRASE,PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash dischem,NONE,glycolic body wash,PHRASE,PHRASE,16,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid salicylic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glytone glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,inkey lab glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,kojic acid glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,medix glycolic and lactic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,naturium body wash glycolic,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,naturium glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,9,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,naturium glycolic body wash,NONE,glycolic body wash,PHRASE,PHRASE,13,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,naturium the smoother glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,naturium the smoother glycolic acid exfoliating body wash,NONE,glycolic body wash,PHRASE,PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,salicylic acid glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,the ordinary glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glytone exfoliating body wash,NONE,glycolic body wash,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body lab glycolic acid,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,body scrub with glycolic acid,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid bar soap,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid soap clicks,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic body scrub,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glytone exfoliating body wash,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,standard beauty glycolic acid,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,shower gel with glycolic acid,ADDED,shower gel with glycolic acid,EXACT,EXACT,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid wash,NONE,shower gel with glycolic acid,EXACT,NEAR_EXACT,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body scrub,NONE,glycolic acid body cleanser,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic shower gel,ADDED,glycolic shower gel,EXACT,EXACT,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,shower gel glycolic acid,NONE,glycolic shower gel,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,pastry glycolic body wash,NONE,shower gel with glycolic acid,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,hyaluronic acid body lotion,ADDED,hyaluronic acid body lotion,EXACT,EXACT,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,body cream hyaluronic acid,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,body cream with hyaluronic acid,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,body lotion with hyaluronic acid,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,hyaluronic acid body cream,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,hyaluronic acid for body,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
