campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions,conversions_value,all_conversions,source
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare,ADDED,pastry skincare,EXACT,EXACT,8054,3324,5029.717074,182.4737,131501.9,8476.6836,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body wash,ADDED,pastry body wash,EXACT,EXACT,753,294,443.11927,9.8118,6649.97,643.0025,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry hand cream,ADDED,pastry hand cream,EXACT,EXACT,938,238,180.828539,6,7103.5,431.4708,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133406,Product | Mandelic Body Wash,mandelic acid body wash,ADDED,mandelic acid body wash,EXACT,EXACT,253,38,110.6,0,0,57.5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash,ADDED,glycolic acid body wash,EXACT,EXACT,523,37,107.17,1,622.25,122.5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132526,Product | Anti-Pigment Hand Cream,pastry anti pigment hand cream,NONE,anti pigment hand cream,PHRASE,PHRASE,103,35,95.95,2,550,56.6934,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,pastry niacinamide body lotion,NONE,niacinamide body lotion,PHRASE,PHRASE,75,33,94.413494,2,966.75,81,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin,ADDED,pastry skin,EXACT,EXACT,119,49,73.690263,1,999,143.2042,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body lotion,ADDED,pastry body lotion,EXACT,EXACT,186,70,67.158207,0,0,89.9633,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,pastry glycolic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,87,22,63.92,0,0,50.987,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin care,ADDED,pastry skin care,EXACT,EXACT,141,68,62.815405,4,2759,211.0927,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry lotion,ADDED,pastry lotion,EXACT,EXACT,134,48,59.473587,0,0,97,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry products,ADDED,pastry products,EXACT,EXACT,206,54,56.431256,1,925,91.297,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,pastry salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,63,19,54.44,0,0,50.5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,pastry glycolic body wash,NONE,glycolic body wash,PHRASE,PHRASE,74,18,46.44,0,0,42,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic body wash,ADDED,glycolic body wash,EXACT,EXACT,90,10,29.17,0,0,20.5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid body wash,ADDED,salicylic acid body wash,EXACT,EXACT,299,8,23.17,0,0,15,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry body wash,NONE,pastry body wash,EXACT,NEAR_EXACT,45,21,22.329419,0,0,44,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skincare,NONE,pastry skin care,BROAD,BROAD,35,14,20.29,1,345,28.1407,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry hand lotion,NONE,pastry hand cream,EXACT,NEAR_EXACT,85,24,18.516563,0,0,39,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry cosmetics,NONE,pastry skin,EXACT,NEAR_EXACT,28,15,17.31,0.9898,1197.72,22.9898,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body oil,ADDED,pastry body oil,EXACT,EXACT,63,16,15.662013,0,0,17.0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry roll on,ADDED,pastry roll on,EXACT,EXACT,91,12,13.637782,0,0,22,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,www pastryskincare co za,NONE,pastry skin,PHRASE,NEAR_PHRASE,12,7,13.2,0,0,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare hand cream,NONE,pastry hand cream,EXACT,NEAR_EXACT,21,7,12.315362,1,345,24.9866,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pasty skin,NONE,pastry skin,EXACT,NEAR_EXACT,25,5,12.11,1,1470,18,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,niacinamide body lotion,ADDED,niacinamide body lotion,EXACT,EXACT,72,4,11.8,0,0,14,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,30,4,11.54,0,0,8.5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pasty skincare,NONE,pastry skin care,BROAD,BROAD,11,6,10.179406,0,0,19,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,pastry niacinamide lotion,NONE,niacinamide body lotion,PHRASE,NEAR_PHRASE,13,3,8.88,2,1818.5,35,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133246,Product | Lactic Body Wash,lactic acid body wash,ADDED,lactic acid body wash,EXACT,EXACT,39,3,8.78,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,pastry skincare niacinamide body lotion,NONE,niacinamide body lotion,PHRASE,PHRASE,13,3,8.74,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,pastry salicylic body wash,NONE,salicylic acid body wash,PHRASE,NEAR_PHRASE,12,3,8.62,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,www pastryskincare co za,NONE,pastry skin care,BROAD,PHRASE,12,6,8.13,0,0,5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin,ADDED,pastry skincare products,EXACT,NEAR_EXACT,29,6,7.84,1,622.25,9,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare clicks,NONE,pastry skincare,BROAD,PHRASE,60,14,7.34,1,345,29.9684,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin products,NONE,pastry skin,EXACT,NEAR_EXACT,35,14,7.020134,0.9954,333.71,25.1244,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare south africa,ADDED,pastry skincare south africa,EXACT,EXACT,17,6,6.99,1,631.75,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare cape town,ADDED,pastry skincare cape town,EXACT,EXACT,13,4,6.714897,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry sunscreen,ADDED,pastry sunscreen,EXACT,EXACT,37,9,6.539971,0,0,5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare dischem,NONE,pastry skincare,BROAD,PHRASE,41,4,6.51,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry brightening body oil,NONE,pastry body oil,EXACT,NEAR_EXACT,26,5,6.14,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,the pastry skincare,ADDED,the pastry skincare,EXACT,EXACT,10,5,6.076101,0,0,17,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132686,Product | BHA Body Balm,pastry overnight body balm,NONE,bha overnight body balm,EXACT,NEAR_EXACT,4,2,5.98,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133646,Product | Niacinamide Body Mist,niacinamide mist spray,NONE,niacinamide body mist,EXACT,NEAR_EXACT,1,2,5.98,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132526,Product | Anti-Pigment Hand Cream,anti pigment hand cream,ADDED,anti pigment hand cream,EXACT,EXACT,24,2,5.96,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,niacinamide lotion,NONE,niacinamide body lotion,EXACT,NEAR_EXACT,20,2,5.94,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,standard beauty salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,5,2,5.94,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132766,Product | Barrier Repair Serum,barrier repair serum,ADDED,barrier repair serum,EXACT,EXACT,6,2,5.93,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,pastry skincare salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,7,2,5.88,0,0,7.9674,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid wash,NONE,glycolic body wash,EXACT,NEAR_EXACT,15,2,5.76,0,0,1.5126,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skin products,NONE,pastry skin,PHRASE,NEAR_PHRASE,19,7,5.483998,0,0,8,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,skin pantry,NONE,pastry skin care,BROAD,BROAD,4,2,5.41,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare reviews,ADDED,pastry skincare reviews,EXACT,EXACT,10,2,5.35,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body care,NONE,pastry skin,EXACT,NEAR_EXACT,8,1,4.9,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare takealot,NONE,pastry skincare,BROAD,PHRASE,21,6,4.41,0,0,21,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body products,NONE,pastry skin,EXACT,NEAR_EXACT,11,6,4.25,0,0,29.9348,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skin products,NONE,pastry skin care,BROAD,NEAR_PHRASE,4,3,4.12,0,0,1.0438,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare store,NONE,pastry skincare,EXACT,NEAR_EXACT,3,1,4.05,0,0,0.2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skin care,NONE,pastry skin care,EXACT,NEAR_EXACT,3,1,3.965489,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare gateway,ADDED,pastry skincare gateway,EXACT,EXACT,27,6,3.894811,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry beauty,NONE,pastry skin,EXACT,NEAR_EXACT,4,3,3.77,0,0,25.0681,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skin care,NONE,pastry skincare products,EXACT,NEAR_EXACT,2,1,3.77,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry niacinamide,NONE,pastry skin,PHRASE,NEAR_PHRASE,12,5,3.661638,0,0,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,oil based body lotion,NONE,pastry skin care,BROAD,BROAD,1,1,3.62,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry products at clicks,NONE,pastry skin care,BROAD,NEAR_PHRASE,3,1,3.47,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry lotion,NONE,pastry lotion,EXACT,NEAR_EXACT,16,5,3.46,0,0,27,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare shop near me,NONE,pastry skincare near me,EXACT,NEAR_EXACT,82,7,3.457578,0,0,6,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry salicylic acid body wash,NONE,pastry skin care,BROAD,NEAR_PHRASE,10,2,3.45,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare durban,NONE,pastry skincare,BROAD,PHRASE,21,2,3.368501,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,skin pastry,NONE,pastry skin,EXACT,NEAR_EXACT,8,4,3.32,0,0,2.9854,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare body wash,NONE,pastry body wash,EXACT,NEAR_EXACT,11,3,3.27,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body,NONE,pastry skin,EXACT,NEAR_EXACT,5,2,3.19,0,0,11.0761,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,glycolic acid pastry,NONE,pastry skin care,BROAD,NEAR_PHRASE,3,1,3.1,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry shower gel,NONE,pastry body wash,EXACT,NEAR_EXACT,19,4,3.09,0,0,6,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry deodorant,ADDED,pastry deodorant,EXACT,EXACT,22,4,3.07,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,the pastry,NONE,pastry skin care,BROAD,NEAR_PHRASE,3,2,3.059902,0,0,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic body scrub,NONE,glycolic acid body cleanser,EXACT,NEAR_EXACT,6,1,2.99,0,0,7.0134,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,glycolic or salicylic acid body wash,NONE,salicylic acid body wash,PHRASE,PHRASE,2,1,2.99,0,0,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body lotion,NONE,body cream vitamin c,EXACT,NEAR_EXACT,15,1,2.99,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin care products,NONE,pastry skin,EXACT,NEAR_EXACT,11,4,2.97,1,622.25,10,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,the pastry,NONE,pastry skin,EXACT,NEAR_EXACT,5,3,2.96,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,2 salicylic acid body wash,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,7,1,2.96,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid cleanser for back,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,2,1,2.96,0,0,8,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic and lactic acid body wash,NONE,glycolic body wash,PHRASE,PHRASE,2,1,2.95,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,body lotion niacinamide,NONE,niacinamide body lotion,EXACT,NEAR_EXACT,1,1,2.95,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,niacinamide body care,NONE,niacinamide body lotion,EXACT,NEAR_EXACT,2,1,2.95,0,0,7,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133486,Product | Niacinamide Body Lotion,aplb glutathione niacinamide body lotion,NONE,niacinamide body lotion,PHRASE,PHRASE,1,1,2.95,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133966,Product | Vitamin C Body Cream,vitamin c body cream,ADDED,vitamin c body cream,EXACT,EXACT,2,1,2.94,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133206,Product | Hyaluronic Body Lotion,body hyaluronic acid,NONE,hyaluronic acid body lotion,EXACT,NEAR_EXACT,1,1,2.9,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid shower,NONE,glycolic body wash,EXACT,NEAR_EXACT,2,1,2.89,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid pastry,NONE,glycolic acid body cleanser,PHRASE,NEAR_PHRASE,2,1,2.89,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry overnight body balm,NONE,pastry skin,PHRASE,NEAR_PHRASE,20,3,2.87,0,0,9,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry lotion,NONE,pastry skin,PHRASE,NEAR_PHRASE,8,4,2.857086,0,0,5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133886,Product | Salicylic Body Wash,salicylic acid shower gel,NONE,salicylic acid body wash,EXACT,NEAR_EXACT,7,1,2.85,0,0,0.2397,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968133686,Product | Niacinamide SPF50,niacinamide sunscreen,NONE,niacinamide spf50 sunscreen,EXACT,NEAR_EXACT,2,1,2.79,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
24142894204,Pastry | Search | Product High Intent | 2026-08-14,197968132966,Product | Glycolic Body Wash,glycolic acid body wash south africa,NONE,glycolic body wash,PHRASE,PHRASE,2,1,2.72,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,www pastry,NONE,pastry skin,PHRASE,NEAR_PHRASE,2,1,2.7,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare sandton city,NONE,pastry skincare sandton,EXACT,NEAR_EXACT,25,5,2.67,0,0,11.9799,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skincare near me,ADDED,pastry skincare near me,EXACT,EXACT,16,1,2.53,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry anti pigment hand cream,NONE,pastry hand cream,EXACT,NEAR_EXACT,19,2,2.48,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body butter,ADDED,pastry body butter,EXACT,EXACT,25,3,2.470078,0,0,1.9733,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,the pastry,NONE,pastry skin,PHRASE,NEAR_PHRASE,4,2,2.31,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin products,NONE,pastry skincare products,EXACT,NEAR_EXACT,9,2,2.3,0,0,18.5068,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry niacinamide body lotion,NONE,pastry skin care,BROAD,NEAR_PHRASE,15,1,2.25,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry hand cream,NONE,pastry hand cream,EXACT,NEAR_EXACT,7,3,2.109828,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body cream,NONE,pastry lotion,EXACT,NEAR_EXACT,8,3,2.1,0,0,5,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry body mist,NONE,pastry skin care,BROAD,NEAR_PHRASE,1,1,1.91,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry lotion,NONE,pastry skin care,BROAD,NEAR_PHRASE,5,2,1.82,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry products at clicks,NONE,pastry skin,PHRASE,NEAR_PHRASE,18,3,1.77,0,0,4,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry body products,NONE,pastry skin,PHRASE,NEAR_PHRASE,16,4,1.75,0,0,6,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry body wash,NONE,pastry skin,PHRASE,NEAR_PHRASE,2,1,1.69,0,0,1,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry glycolic body wash,NONE,pastry body wash,EXACT,NEAR_EXACT,12,1,1.68,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry face products,NONE,pastry skincare products,EXACT,NEAR_EXACT,12,2,1.68,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry hand cream price,NONE,pastry hand cream,EXACT,NEAR_EXACT,14,1,1.65,0,0,2,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pastry skin care products,NONE,pastry skincare products,EXACT,NEAR_EXACT,1,1,1.65,0,0,0,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
23660059123,Pastry_Brand_Search,195867018204,Ad group 1,pantry skin products,NONE,pastry skincare products,EXACT,NEAR_EXACT,3,1,1.64,0,0,3,"raw/40_search_term_view_28d_enabled.json (552 rows, uncapped)"
